power_W,duration_s,wall_thickness_mm,bottom_buffer_mm,cooling_h_W_per_m2K,insertion_depth_mm,nx,ny,dt_s,source_smoothing_mm,lesion_depth_mm,depth_fraction,transmural,overheat_area_mm2,peak_temperature_C,name,sample_id,cooling_h_nominal_W_per_m2K,insertion_nominal_mm,cooling_h_sampled_W_per_m2K,insertion_sampled_mm,overheat
30.0,30.0,4.0,4.0,747.2122610021107,0.5109769872979673,281,141,0.05,0.2,2.6627678906390075,0.6656919726597519,False,0.0,66.61816929959875,standard_30W_30s,3,800.0,0.5,747.2122610021107,0.5109769872979673,False
30.0,30.0,4.0,4.0,464.4385901493504,0.2871822919961343,281,141,0.05,0.2,2.685498968702108,0.671374742175527,False,0.0,68.8754410611067,standard_30W_30s,4,800.0,0.5,464.4385901493504,0.2871822919961343,False
30.0,30.0,4.0,4.0,768.6897518447922,0.748759937066983,281,141,0.05,0.2,2.810702418771725,0.7026756046929312,False,0.0,68.78933980862159,standard_30W_30s,5,800.0,0.5,768.6897518447922,0.748759937066983,False
30.0,30.0,4.0,4.0,856.3652577537147,0.6250324552323386,281,141,0.05,0.2,2.690167594384433,0.6725418985961082,False,0.0,66.54483924608178,standard_30W_30s,6,800.0,0.5,856.3652577537147,0.6250324552323386,False
30.0,30.0,4.0,4.0,1039.2972323749793,0.64059058421549,281,141,0.05,0.2,2.630044750640429,0.6575111876601073,False,0.0,65.12620081823125,standard_30W_30s,7,800.0,0.5,1039.2972323749793,0.64059058421549,False
50.0,10.0,4.0,4.0,913.4796874177246,0.25,281,141,0.05,0.2,1.432501489770559,0.35812537244263976,False,0.0,66.90244678817686,hpsd_50W_10s,0,800.0,0.5,913.4796874177246,0.25,False
50.0,10.0,4.0,4.0,683.451715578175,0.44207626559792357,281,141,0.05,0.2,1.6153629394355404,0.4038407348588851,False,0.0,72.37586701717031,hpsd_50W_10s,1,800.0,0.5,683.451715578175,0.44207626559792357,False
50.0,10.0,4.0,4.0,827.0840225437468,0.4084530332241657,281,141,0.05,0.2,1.5565333395513932,0.3891333348878483,False,0.0,69.90037544327612,hpsd_50W_10s,2,800.0,0.5,827.0840225437468,0.4084530332241657,False
50.0,10.0,4.0,4.0,747.2122610021107,0.5109769872979673,281,141,0.05,0.2,1.6356352125948928,0.4089088031487232,False,0.0,72.40620829045376,hpsd_50W_10s,3,800.0,0.5,747.2122610021107,0.5109769872979673,False
50.0,10.0,4.0,4.0,464.4385901493504,0.2871822919961343,281,141,0.05,0.2,1.6049103672538052,0.4012275918134513,False,0.0,74.37927392886567,hpsd_50W_10s,4,800.0,0.5,464.4385901493504,0.2871822919961343,False
50.0,10.0,4.0,4.0,768.6897518447922,0.748759937066983,281,141,0.05,0.2,1.752556165962818,0.4381390414907045,False,0.0,75.60800673539843,hpsd_50W_10s,5,800.0,0.5,768.6897518447922,0.748759937066983,False
50.0,10.0,4.0,4.0,856.3652577537147,0.6250324552323386,281,141,0.05,0.2,1.6697695860888389,0.4174423965222097,False,0.0,72.5558656277555,hpsd_50W_10s,6,800.0,0.5,856.3652577537147,0.6250324552323386,False
50.0,10.0,4.0,4.0,1039.2972323749793,0.64059058421549,281,141,0.05,0.2,1.6403219392135837,0.41008048480339593,False,0.0,70.78713798377908,hpsd_50W_10s,7,800.0,0.5,1039.2972323749793,0.64059058421549,False
90.0,4.0,4.0,4.0,913.4796874177246,0.25,281,141,0.05,0.2,1.0122499671246497,0.2530624917811624,False,0.0,75.37284861612285,vhpsd_90W_4s,0,800.0,0.5,913.4796874177246,0.25,False
90.0,4.0,4.0,4.0,683.451715578175,0.44207626559792357,281,141,0.05,0.2,1.1408603113222302,0.28521507783055755,False,0.0,82.16712682045232,vhpsd_90W_4s,1,800.0,0.5,683.451715578175,0.44207626559792357,False
90.0,4.0,4.0,4.0,827.0840225437468,0.4084530332241657,281,141,0.05,0.2,1.1063360126615625,0.2765840031653906,False,0.0,79.3759668332923,vhpsd_90W_4s,2,800.0,0.5,827.0840225437468,0.4084530332241657,False
90.0,4.0,4.0,4.0,747.2122610021107,0.5109769872979673,281,141,0.05,0.2,1.1634419341645703,0.2908604835411426,False,0.0,82.44841236496008,vhpsd_90W_4s,3,800.0,0.5,747.2122610021107,0.5109769872979673,False
90.0,4.0,4.0,4.0,464.4385901493504,0.2871822919961343,281,141,0.05,0.2,1.1128791927896111,0.2782197981974028,False,0.0,83.48570839935967,vhpsd_90W_4s,4,800.0,0.5,464.4385901493504,0.2871822919961343,False
90.0,4.0,4.0,4.0,768.6897518447922,0.748759937066983,281,141,0.05,0.2,1.2561570344139048,0.3140392586034762,False,0.0,86.62330490948354,vhpsd_90W_4s,5,800.0,0.5,768.6897518447922,0.748759937066983,False
90.0,4.0,4.0,4.0,856.3652577537147,0.6250324552323386,281,141,0.05,0.2,1.1971887682013462,0.29929719205033656,False,0.0,83.03168099802308,vhpsd_90W_4s,6,800.0,0.5,856.3652577537147,0.6250324552323386,False
90.0,4.0,4.0,4.0,1039.2972323749793,0.64059058421549,281,141,0.05,0.2,1.1856353349679987,0.29640883374199967,False,0.0,81.04782334140312,vhpsd_90W_4s,7,800.0,0.5,1039.2972323749793,0.64059058421549,False
30.0,30.0,4.0,4.0,796.9863527310524,1.1526580955076415,281,141,0.05,0.2,3.0458370549386995,0.7614592637346749,False,0.0,72.87647260786571,standard_30W_30s,0,800.0,1.0,796.9863527310524,1.1526580955076415,False
30.0,30.0,4.0,4.0,663.2246016669969,0.9980141679811837,281,141,0.05,0.2,3.0121117420187047,0.7530279355046762,False,0.0,73.13837853720736,standard_30W_30s,1,800.0,1.0,663.2246016669969,0.9980141679811837,False
30.0,30.0,4.0,4.0,964.5131899178215,0.7307337654121517,281,141,0.05,0.2,2.7198187008835433,0.6799546752208858,False,0.0,66.57042606756289,standard_30W_30s,2,800.0,1.0,964.5131899178215,0.7307337654121517,False
30.0,30.0,4.0,4.0,631.058144268394,1.2648915497372202,281,141,0.05,0.2,3.1777512445137095,0.7944378111284274,False,0.0,77.25839258701949,standard_30W_30s,3,800.0,1.0,631.058144268394,1.2648915497372202,False
30.0,30.0,4.0,4.0,841.3179816222457,1.0756124145770714,281,141,0.05,0.2,2.984009228003126,0.7460023070007815,False,0.0,71.42682555309233,standard_30W_30s,4,800.0,1.0,841.3179816222457,1.0756124145770714,False
30.0,30.0,4.0,4.0,834.8959748169224,0.8615934693001557,281,141,0.05,0.2,2.85429060157006,0.713572650392515,False,0.0,69.18285250875304,standard_30W_30s,5,800.0,1.0,834.8959748169224,0.8615934693001557,False
30.0,30.0,4.0,4.0,910.4406280799076,0.8927086100910947,281,141,0.05,0.2,2.845375325127207,0.7113438312818018,False,0.0,68.6848727519096,standard_30W_30s,6,800.0,1.0,910.4406280799076,0.8927086100910947,False
30.0,30.0,4.0,4.0,731.4127054337556,1.0447550980737264,281,141,0.05,0.2,3.009396735712463,0.7523491839281158,False,0.0,72.57812687167073,standard_30W_30s,7,800.0,1.0,731.4127054337556,1.0447550980737264,False
50.0,10.0,4.0,4.0,796.9863527310524,1.1526580955076415,281,141,0.05,0.2,1.931770009375167,0.48294250234379177,False,0.0,81.32968573409117,hpsd_50W_10s,0,800.0,1.0,796.9863527310524,1.1526580955076415,False
50.0,10.0,4.0,4.0,663.2246016669969,0.9980141679811837,281,141,0.05,0.2,1.8890046349122047,0.4722511587280512,False,0.0,81.28338306021115,hpsd_50W_10s,1,800.0,1.0,663.2246016669969,0.9980141679811837,False
50.0,10.0,4.0,4.0,964.5131899178215,0.7307337654121517,281,141,0.05,0.2,1.7028439304633096,0.4257109826158274,False,0.0,72.79326550520342,hpsd_50W_10s,2,800.0,1.0,964.5131899178215,0.7307337654121517,False
50.0,10.0,4.0,4.0,631.058144268394,1.2648915497372202,281,141,0.05,0.2,2.007311214861808,0.501827803715452,False,0.0,86.20995924604003,hpsd_50W_10s,3,800.0,1.0,631.058144268394,1.2648915497372202,False
50.0,10.0,4.0,4.0,841.3179816222457,1.0756124145770714,281,141,0.05,0.2,1.89018501666199,0.4725462541654975,False,0.0,79.44490508785974,hpsd_50W_10s,4,800.0,1.0,841.3179816222457,1.0756124145770714,False
50.0,10.0,4.0,4.0,834.8959748169224,0.8615934693001557,281,141,0.05,0.2,1.7935430532196632,0.4483857633049158,False,0.0,76.31351296084507,hpsd_50W_10s,5,800.0,1.0,834.8959748169224,0.8615934693001557,False
50.0,10.0,4.0,4.0,910.4406280799076,0.8927086100910947,281,141,0.05,0.2,1.7942218876778158,0.44855547191945394,False,0.0,75.76896273151381,hpsd_50W_10s,6,800.0,1.0,910.4406280799076,0.8927086100910947,False
50.0,10.0,4.0,4.0,731.4127054337556,1.0447550980737264,281,141,0.05,0.2,1.896753702388064,0.474188425597016,False,0.0,80.76130623349688,hpsd_50W_10s,7,800.0,1.0,731.4127054337556,1.0447550980737264,False
90.0,4.0,4.0,4.0,796.9863527310524,1.1526580955076415,281,141,0.05,0.2,1.4025067701826675,0.35062669254566686,False,0.0,93.51255492349841,vhpsd_90W_4s,0,800.0,1.0,796.9863527310524,1.1526580955076415,False
90.0,4.0,4.0,4.0,663.2246016669969,0.9980141679811837,281,141,0.05,0.2,1.3591597465094933,0.33978993662737333,False,0.0,93.04444734562436,vhpsd_90W_4s,1,800.0,1.0,663.2246016669969,0.9980141679811837,False
90.0,4.0,4.0,4.0,964.5131899178215,0.7307337654121517,281,141,0.05,0.2,1.2315423401246623,0.3078855850311656,False,0.0,83.55964788991793,vhpsd_90W_4s,2,800.0,1.0,964.5131899178215,0.7307337654121517,False
90.0,4.0,4.0,4.0,631.058144268394,1.2648915497372202,281,141,0.05,0.2,1.4516864077245915,0.36292160193114786,False,0.0,98.38752063552406,vhpsd_90W_4s,3,800.0,1.0,631.058144268394,1.2648915497372202,False
90.0,4.0,4.0,4.0,841.3179816222457,1.0756124145770714,281,141,0.05,0.2,1.3705259339006695,0.34263148347516736,False,0.0,91.44853949795875,vhpsd_90W_4s,4,800.0,1.0,841.3179816222457,1.0756124145770714,False
90.0,4.0,4.0,4.0,834.8959748169224,0.8615934693001557,281,141,0.05,0.2,1.2949136045435206,0.32372840113588014,False,0.0,87.71028004853618,vhpsd_90W_4s,5,800.0,1.0,834.8959748169224,0.8615934693001557,False
90.0,4.0,4.0,4.0,910.4406280799076,0.8927086100910947,281,141,0.05,0.2,1.29974802603829,0.3249370065095725,False,0.0,87.20661088556797,vhpsd_90W_4s,6,800.0,1.0,910.4406280799076,0.8927086100910947,False
90.0,4.0,4.0,4.0,731.4127054337556,1.0447550980737264,281,141,0.05,0.2,1.3685080878937308,0.3421270219734327,False,0.0,92.67427572675628,vhpsd_90W_4s,7,800.0,1.0,731.4127054337556,1.0447550980737264,False
30.0,30.0,4.0,4.0,824.0279716298177,1.6715061833929388,281,141,0.05,0.2,3.3232077555520414,0.8308019388880103,False,0.0,79.1875287087677,standard_30W_30s,0,800.0,1.5,824.0279716298177,1.6715061833929388,False
30.0,30.0,4.0,4.0,768.8114284372914,1.2351029601535797,281,141,0.05,0.2,3.1044431106894703,0.7761107776723676,False,0.0,74.29009043303589,standard_30W_30s,1,800.0,1.5,768.8114284372914,1.2351029601535797,False
30.0,30.0,4.0,4.0,1072.9224322659181,1.3725566278990426,281,141,0.05,0.2,3.085761131311719,0.7714402828279298,False,0.0,72.27066853569005,standard_30W_30s,2,800.0,1.5,1072.9224322659181,1.3725566278990426,False
30.0,30.0,4.0,4.0,894.4708469573399,1.534893691199425,281,141,0.05,0.2,3.228932995848234,0.8072332489620585,False,0.0,76.2630280043819,standard_30W_30s,3,800.0,1.5,894.4708469573399,1.534893691199425,False
30.0,30.0,4.0,4.0,735.851015621653,1.2901471709163628,281,141,0.05,0.2,3.1474834792383253,0.7868708698095813,False,0.0,75.53919502718547,standard_30W_30s,4,800.0,1.5,735.851015621653,1.2901471709163628,False
30.0,30.0,4.0,4.0,697.1377816923157,1.7597448714249668,281,141,0.05,0.2,3.410736071751966,0.8526840179379915,False,0.0,82.87460109213626,standard_30W_30s,5,800.0,1.5,697.1377816923157,1.7597448714249668,False
30.0,30.0,4.0,4.0,855.5351704427391,1.4822905452970674,281,141,0.05,0.2,3.2119547055626825,0.8029886763906706,False,0.0,76.13591859091295,standard_30W_30s,6,800.0,1.5,855.5351704427391,1.4822905452970674,False
30.0,30.0,4.0,4.0,655.1951915266975,1.5942255592099661,281,141,0.05,0.2,3.3417038605508727,0.8354259651377182,False,0.0,81.37850808339526,standard_30W_30s,7,800.0,1.5,655.1951915266975,1.5942255592099661,False
50.0,10.0,4.0,4.0,824.0279716298177,1.6715061833929388,281,141,0.05,0.2,2.1389436878787267,0.5347359219696817,False,0.0,89.05594151303846,hpsd_50W_10s,0,800.0,1.5,824.0279716298177,1.6715061833929388,False
50.0,10.0,4.0,4.0,768.8114284372914,1.2351029601535797,281,141,0.05,0.2,1.972488745480016,0.493122186370004,False,0.0,83.07442481000602,hpsd_50W_10s,1,800.0,1.5,768.8114284372914,1.2351029601535797,False
50.0,10.0,4.0,4.0,1072.9224322659181,1.3725566278990426,281,141,0.05,0.2,1.987420874612668,0.496855218653167,False,0.0,81.00282254390986,hpsd_50W_10s,2,800.0,1.5,1072.9224322659181,1.3725566278990426,False
50.0,10.0,4.0,4.0,894.4708469573399,1.534893691199425,281,141,0.05,0.2,2.076807113454921,0.5192017783637303,False,0.0,85.8057386697173,hpsd_50W_10s,3,800.0,1.5,894.4708469573399,1.534893691199425,False
50.0,10.0,4.0,4.0,735.851015621653,1.2901471709163628,281,141,0.05,0.2,1.998989086844663,0.49974727171116573,False,0.0,84.52752170272132,hpsd_50W_10s,4,800.0,1.5,735.851015621653,1.2901471709163628,False
50.0,10.0,4.0,4.0,697.1377816923157,1.7597448714249668,281,141,0.05,0.2,2.187334376038624,0.546833594009656,False,0.0,92.77146833080351,hpsd_50W_10s,5,800.0,1.5,697.1377816923157,1.7597448714249668,False
50.0,10.0,4.0,4.0,855.5351704427391,1.4822905452970674,281,141,0.05,0.2,2.059508091833926,0.5148770229584815,False,0.0,85.56295410972093,hpsd_50W_10s,6,800.0,1.5,855.5351704427391,1.4822905452970674,False
50.0,10.0,4.0,4.0,655.1951915266975,1.5942255592099661,281,141,0.05,0.2,2.1315109064590247,0.5328777266147562,False,0.0,90.98438732133366,hpsd_50W_10s,7,800.0,1.5,655.1951915266975,1.5942255592099661,False
90.0,4.0,4.0,4.0,824.0279716298177,1.6715061833929388,281,141,0.05,0.2,1.5691810101593398,0.39229525253983494,False,0.16163265306122537,101.94566971347554,vhpsd_90W_4s,0,800.0,1.5,824.0279716298177,1.6715061833929388,True
90.0,4.0,4.0,4.0,768.8114284372914,1.2351029601535797,281,141,0.05,0.2,1.4303592802353244,0.3575898200588311,False,0.0,95.40155637624225,vhpsd_90W_4s,1,800.0,1.5,768.8114284372914,1.2351029601535797,False
90.0,4.0,4.0,4.0,1072.9224322659181,1.3725566278990426,281,141,0.05,0.2,1.4611137025725336,0.3652784256431334,False,0.0,93.78039829668683,vhpsd_90W_4s,2,800.0,1.5,1072.9224322659181,1.3725566278990426,False
90.0,4.0,4.0,4.0,894.4708469573399,1.534893691199425,281,141,0.05,0.2,1.5231086176616717,0.38077715441541793,False,0.0,98.71296001214861,vhpsd_90W_4s,3,800.0,1.5,894.4708469573399,1.534893691199425,False
90.0,4.0,4.0,4.0,735.851015621653,1.2901471709163628,281,141,0.05,0.2,1.4528824293649654,0.36322060734124134,False,0.0,96.90656078919389,vhpsd_90W_4s,4,800.0,1.5,735.851015621653,1.2901471709163628,False
90.0,4.0,4.0,4.0,697.1377816923157,1.7597448714249668,281,141,0.05,0.2,1.5989000632055583,0.3997250158013896,False,0.4481632653061249,105.39459810450566,vhpsd_90W_4s,5,800.0,1.5,697.1377816923157,1.7597448714249668,True
90.0,4.0,4.0,4.0,855.5351704427391,1.4822905452970674,281,141,0.05,0.2,1.5082508211554977,0.3770627052888744,False,0.0,98.39040343216503,vhpsd_90W_4s,6,800.0,1.5,855.5351704427391,1.4822905452970674,False
90.0,4.0,4.0,4.0,655.1951915266975,1.5942255592099661,281,141,0.05,0.2,1.5518462673529172,0.3879615668382293,False,0.2791836734693893,103.50686696155861,vhpsd_90W_4s,7,800.0,1.5,655.1951915266975,1.5942255592099661,True
30.0,30.0,4.0,4.0,736.4476523236024,2.1095241208963524,281,141,0.05,0.2,3.5700647388897124,0.8925161847224281,False,0.0,87.387037991602,standard_30W_30s,0,800.0,2.0,736.4476523236024,2.1095241208963524,False
30.0,30.0,4.0,4.0,915.5284074721009,1.974041967956792,281,141,0.05,0.2,3.453959986765742,0.8634899966914354,False,0.0,82.05123274837148,standard_30W_30s,1,800.0,2.0,915.5284074721009,1.974041967956792,False
30.0,30.0,4.0,4.0,621.4389426501322,1.6223961412146106,281,141,0.05,0.2,3.36865588497015,0.8421639712425375,False,0.0,82.59872603136023,standard_30W_30s,2,800.0,2.0,621.4389426501322,1.6223961412146106,False
30.0,30.0,4.0,4.0,1011.7496295353072,2.009766639483085,281,141,0.05,0.2,3.448568807245647,0.8621422018114118,False,0.0,81.19445345193321,standard_30W_30s,3,800.0,2.0,1011.7496295353072,2.009766639483085,False
30.0,30.0,4.0,4.0,667.9322718304901,2.5,281,141,0.05,0.2,3.7651571982129206,0.9412892995532302,False,0.0,95.0034729104857,standard_30W_30s,4,800.0,2.0,667.9322718304901,2.5,False
30.0,30.0,4.0,4.0,788.5818611057634,1.8215053660910934,281,141,0.05,0.2,3.4116779956243306,0.8529194989060827,False,0.0,81.9639223979753,standard_30W_30s,5,800.0,2.0,788.5818611057634,1.8215053660910934,False
30.0,30.0,4.0,4.0,822.4634569698505,2.151660512134285,281,141,0.05,0.2,3.5663437080551796,0.8915859270137949,False,0.0,86.31121060350199,standard_30W_30s,6,800.0,2.0,822.4634569698505,2.151660512134285,False
30.0,30.0,4.0,4.0,872.9732615708269,1.899290407807449,281,141,0.05,0.2,3.42637531875072,0.85659382968768,False,0.0,81.6247831356758,standard_30W_30s,7,800.0,2.0,872.9732615708269,1.899290407807449,False
50.0,10.0,4.0,4.0,736.4476523236024,2.1095241208963524,281,141,0.05,0.2,2.3076026977635333,0.5769006744408833,False,0.0,97.59921617559021,hpsd_50W_10s,0,800.0,2.0,736.4476523236024,2.1095241208963524,False
50.0,10.0,4.0,4.0,915.5284074721009,1.974041967956792,281,141,0.05,0.2,2.241504973892373,0.5603762434730932,False,0.0,92.4392827598658,hpsd_50W_10s,1,800.0,2.0,915.5284074721009,1.974041967956792,False
50.0,10.0,4.0,4.0,621.4389426501322,1.6223961412146106,281,141,0.05,0.2,2.147415042266028,0.536853760566507,False,0.0,92.18520106250311,hpsd_50W_10s,2,800.0,2.0,621.4389426501322,1.6223961412146106,False
50.0,10.0,4.0,4.0,1011.7496295353072,2.009766639483085,281,141,0.05,0.2,2.2460703605677583,0.5615175901419396,False,0.0,91.68366229930787,hpsd_50W_10s,3,800.0,2.0,1011.7496295353072,2.009766639483085,False
50.0,10.0,4.0,4.0,667.9322718304901,2.5,281,141,0.05,0.2,2.442342252286682,0.6105855630716704,False,1.1571428571428637,104.98497704218735,hpsd_50W_10s,4,800.0,2.0,667.9322718304901,2.5,True
50.0,10.0,4.0,4.0,788.5818611057634,1.8215053660910934,281,141,0.05,0.2,2.1990913774222007,0.5497728443555502,False,0.0,92.0632461709994,hpsd_50W_10s,5,800.0,2.0,788.5818611057634,1.8215053660910934,False
50.0,10.0,4.0,4.0,822.4634569698505,2.151660512134285,281,141,0.05,0.2,2.314280733178196,0.578570183294549,False,0.0,96.75932513595528,hpsd_50W_10s,6,800.0,2.0,822.4634569698505,2.151660512134285,False
50.0,10.0,4.0,4.0,872.9732615708269,1.899290407807449,281,141,0.05,0.2,2.2182032302168344,0.5545508075542086,False,0.0,91.86697910192252,hpsd_50W_10s,7,800.0,2.0,872.9732615708269,1.899290407807449,False
90.0,4.0,4.0,4.0,736.4476523236024,2.1095241208963524,281,141,0.05,0.2,1.7014101438408378,0.42535253596020944,False,0.9624489795918421,110.15954720903432,vhpsd_90W_4s,0,800.0,2.0,736.4476523236024,2.1095241208963524,True
90.0,4.0,4.0,4.0,915.5284074721009,1.974041967956792,281,141,0.05,0.2,1.654857241518017,0.41371431037950424,False,0.4775510204081659,105.59154819939913,vhpsd_90W_4s,1,800.0,2.0,915.5284074721009,1.974041967956792,True
90.0,4.0,4.0,4.0,621.4389426501322,1.6223961412146106,281,141,0.05,0.2,1.5633257090020751,0.3908314272505188,False,0.38204081632653275,104.57460051242306,vhpsd_90W_4s,2,800.0,2.0,621.4389426501322,1.6223961412146106,True
90.0,4.0,4.0,4.0,1011.7496295353072,2.009766639483085,281,141,0.05,0.2,1.662895318915574,0.4157238297288935,False,0.39673469387755317,104.97479456278813,vhpsd_90W_4s,3,800.0,2.0,1011.7496295353072,2.009766639483085,True
90.0,4.0,4.0,4.0,667.9322718304901,2.5,281,141,0.05,0.2,1.8120201080635179,0.45300502701587947,False,2.002040816326541,116.5788010855079,vhpsd_90W_4s,4,800.0,2.0,667.9322718304901,2.5,True
90.0,4.0,4.0,4.0,788.5818611057634,1.8215053660910934,281,141,0.05,0.2,1.615136658526764,0.403784164631691,False,0.40408163265306346,104.91567696651381,vhpsd_90W_4s,5,800.0,2.0,788.5818611057634,1.8215053660910934,True
90.0,4.0,4.0,4.0,822.4634569698505,2.151660512134285,281,141,0.05,0.2,1.7098292107854514,0.42745730269636284,False,0.9110204081632703,109.542237958888,vhpsd_90W_4s,6,800.0,2.0,822.4634569698505,2.151660512134285,True
90.0,4.0,4.0,4.0,872.9732615708269,1.899290407807449,281,141,0.05,0.2,1.6362183094508465,0.4090545773627116,False,0.42612244897959417,104.9743025366808,vhpsd_90W_4s,7,800.0,2.0,872.9732615708269,1.899290407807449,True
30.0,30.0,4.0,4.0,1081.6839956009585,0.30631198898869016,281,141,0.05,0.2,2.3618681015878877,0.5904670253969719,False,0.0,61.96377362977795,standard_30W_30s,0,1500.0,0.5,1081.6839956009585,0.30631198898869016,False
30.0,30.0,4.0,4.0,1963.6519489416005,0.596523037058757,281,141,0.05,0.2,2.368619489933518,0.5921548724833795,False,0.0,60.994604219493645,standard_30W_30s,1,1500.0,0.5,1963.6519489416005,0.596523037058757,False
30.0,30.0,4.0,4.0,1311.6345180011806,0.25,281,141,0.05,0.2,2.2291698991061466,0.5572924747765367,False,0.0,60.40915458812768,standard_30W_30s,2,1500.0,0.5,1311.6345180011806,0.25,False
30.0,30.0,4.0,4.0,1381.2268383922205,0.5460597613208992,281,141,0.05,0.2,2.454885978588378,0.6137214946470945,False,0.0,62.418261058473675,standard_30W_30s,3,1500.0,0.5,1381.2268383922205,0.5460597613208992,False
30.0,30.0,4.0,4.0,1744.5809700263721,0.7726401552271749,281,141,0.05,0.2,2.546413389384233,0.6366033473460583,False,0.0,62.92475643497232,standard_30W_30s,4,1500.0,0.5,1744.5809700263721,0.7726401552271749,False
30.0,30.0,4.0,4.0,1509.4431139707863,0.6620639338961805,281,141,0.05,0.2,2.5112087230805678,0.6278021807701419,False,0.0,62.8338170485842,standard_30W_30s,5,1500.0,0.5,1509.4431139707863,0.6620639338961805,False
30.0,30.0,4.0,4.0,1580.6603587846516,0.37889673882266983,281,141,0.05,0.2,2.2650154441288146,0.5662538610322037,False,0.0,60.42106756711511,standard_30W_30s,6,1500.0,0.5,1580.6603587846516,0.37889673882266983,False
30.0,30.0,4.0,4.0,1464.1487170751711,0.46615113920707585,281,141,0.05,0.2,2.368460858270961,0.5921152145677403,False,0.0,61.45389118551213,standard_30W_30s,7,1500.0,0.5,1464.1487170751711,0.46615113920707585,False
50.0,10.0,4.0,4.0,1081.6839956009585,0.30631198898869016,281,141,0.05,0.2,1.4253801620380326,0.35634504050950816,False,0.0,66.20346611866269,hpsd_50W_10s,0,1500.0,0.5,1081.6839956009585,0.30631198898869016,False
50.0,10.0,4.0,4.0,1963.6519489416005,0.596523037058757,281,141,0.05,0.2,1.4726860384378988,0.3681715096094747,False,0.0,65.33875309184,hpsd_50W_10s,1,1500.0,0.5,1963.6519489416005,0.596523037058757,False
50.0,10.0,4.0,4.0,1311.6345180011806,0.25,281,141,0.05,0.2,1.3261091914862662,0.33152729787156654,False,0.0,64.25054614321827,hpsd_50W_10s,2,1500.0,0.5,1311.6345180011806,0.25,False
50.0,10.0,4.0,4.0,1381.2268383922205,0.5460597613208992,281,141,0.05,0.2,1.5227592113098234,0.38068980282745585,False,0.0,67.11185375657877,hpsd_50W_10s,3,1500.0,0.5,1381.2268383922205,0.5460597613208992,False
50.0,10.0,4.0,4.0,1744.5809700263721,0.7726401552271749,281,141,0.05,0.2,1.6112893941020283,0.4028223485255071,False,0.0,68.05021482718205,hpsd_50W_10s,4,1500.0,0.5,1744.5809700263721,0.7726401552271749,False
50.0,10.0,4.0,4.0,1509.4431139707863,0.6620639338961805,281,141,0.05,0.2,1.5746542513732789,0.3936635628433197,False,0.0,67.80450326668141,hpsd_50W_10s,5,1500.0,0.5,1509.4431139707863,0.6620639338961805,False
50.0,10.0,4.0,4.0,1580.6603587846516,0.37889673882266983,281,141,0.05,0.2,1.3700858698733134,0.34252146746832834,False,0.0,64.40668668237863,hpsd_50W_10s,6,1500.0,0.5,1580.6603587846516,0.37889673882266983,False
50.0,10.0,4.0,4.0,1464.1487170751711,0.46615113920707585,281,141,0.05,0.2,1.4548279593380975,0.3637069898345244,False,0.0,65.78527556564454,hpsd_50W_10s,7,1500.0,0.5,1464.1487170751711,0.46615113920707585,False
90.0,4.0,4.0,4.0,1081.6839956009585,0.30631198898869016,281,141,0.05,0.2,1.016410440750341,0.25410261018758523,False,0.0,74.63124131198228,vhpsd_90W_4s,0,1500.0,0.5,1081.6839956009585,0.30631198898869016,False
90.0,4.0,4.0,4.0,1963.6519489416005,0.596523037058757,281,141,0.05,0.2,1.0850960203695006,0.27127400509237515,False,0.0,74.09286490476617,vhpsd_90W_4s,1,1500.0,0.5,1963.6519489416005,0.596523037058757,False
90.0,4.0,4.0,4.0,1311.6345180011806,0.25,281,141,0.05,0.2,0.9460893463056053,0.23652233657640132,False,0.0,71.86621189881058,vhpsd_90W_4s,2,1500.0,0.5,1311.6345180011806,0.25,False
90.0,4.0,4.0,4.0,1381.2268383922205,0.5460597613208992,281,141,0.05,0.2,1.1082465087925961,0.27706162719814903,False,0.0,76.42412400216747,vhpsd_90W_4s,3,1500.0,0.5,1381.2268383922205,0.5460597613208992,False
90.0,4.0,4.0,4.0,1744.5809700263721,0.7726401552271749,281,141,0.05,0.2,1.1895015181407276,0.2973753795351819,False,0.0,78.05861108965794,vhpsd_90W_4s,4,1500.0,0.5,1744.5809700263721,0.7726401552271749,False
90.0,4.0,4.0,4.0,1509.4431139707863,0.6620639338961805,281,141,0.05,0.2,1.1532776666839513,0.2883194166709878,False,0.0,77.5357124544102,vhpsd_90W_4s,5,1500.0,0.5,1509.4431139707863,0.6620639338961805,False
90.0,4.0,4.0,4.0,1580.6603587846516,0.37889673882266983,281,141,0.05,0.2,0.9931856536549537,0.24829641341373843,False,0.0,72.33150247861147,vhpsd_90W_4s,6,1500.0,0.5,1580.6603587846516,0.37889673882266983,False
90.0,4.0,4.0,4.0,1464.1487170751711,0.46615113920707585,281,141,0.05,0.2,1.0572427118721517,0.2643106779680379,False,0.0,74.48817205287232,vhpsd_90W_4s,7,1500.0,0.5,1464.1487170751711,0.46615113920707585,False
30.0,30.0,4.0,4.0,1248.3303717718843,1.0060242578114438,281,141,0.05,0.2,2.816468023856661,0.7041170059641653,False,0.0,67.14841867090698,standard_30W_30s,0,1500.0,1.0,1248.3303717718843,1.0060242578114438,False
