power_W,duration_s,wall_thickness_mm,bottom_buffer_mm,cooling_h_W_per_m2K,insertion_depth_mm,nx,ny,dt_s,source_smoothing_mm,lesion_depth_mm,lesion_width_mm,lesion_area_mm2,depth_to_width_ratio,depth_fraction,transmural,overheat_area_mm2,peak_temperature_C,name,sample_id,cooling_h_nominal_W_per_m2K,insertion_nominal_mm,cooling_h_sampled_W_per_m2K,insertion_sampled_mm,overheat
50.0,10.0,4.0,4.0,914.0434888467652,0.9427355096467556,281,141,0.05,0.2,1.8171275087483703,3.38915998341443,5.2604081632653354,0.5361586698889599,0.45428187718709256,False,0.0,76.4641059892422,hpsd_50W_10s,12,800.0,1.0,914.0434888467652,0.9427355096467556,False
50.0,10.0,4.0,4.0,945.6335774064457,1.281043657986056,281,141,0.05,0.2,1.965336229882341,3.581496465027077,5.9693877551020735,0.5487472203515026,0.49133405747058523,False,0.0,81.16461130160322,hpsd_50W_10s,13,800.0,1.0,945.6335774064457,1.281043657986056,False
50.0,10.0,4.0,4.0,663.0172874284517,1.0750025688553522,281,141,0.05,0.2,1.9234867755025005,3.6560934994016776,5.9877551020408495,0.5261043722807638,0.4808716938756251,False,0.0,82.51199807131324,hpsd_50W_10s,14,800.0,1.0,663.0172874284517,1.0750025688553522,False
50.0,10.0,4.0,4.0,735.9886113750275,0.6280536783226086,281,141,0.05,0.2,1.699601123492171,3.29727050339085,4.78285714285717,0.5154569883618386,0.42490028087304277,False,0.0,74.30813556516684,hpsd_50W_10s,15,800.0,1.0,735.9886113750275,0.6280536783226086,False
50.0,10.0,4.0,4.0,687.217348381659,1.1487409394522656,281,141,0.05,0.2,1.9487856101043117,3.679824546014995,6.1163265306122785,0.5295865565695834,0.48719640252607793,False,0.0,83.22044153369954,hpsd_50W_10s,16,800.0,1.0,687.217348381659,1.1487409394522656,False
50.0,10.0,4.0,4.0,659.4084904631732,1.0082814960329998,281,141,0.05,0.2,1.8948036780503554,3.614918538167312,5.8408163265306445,0.5241622067121272,0.47370091951258886,False,0.0,81.52005695102606,hpsd_50W_10s,17,800.0,1.0,659.4084904631732,1.0082814960329998,False
50.0,10.0,4.0,4.0,713.1732883049872,1.0483187954384041,281,141,0.05,0.2,1.902102471495908,3.5945337286030683,5.818775510204113,0.5291652868243125,0.475525617873977,False,0.0,81.14260567054274,hpsd_50W_10s,18,800.0,1.0,713.1732883049872,1.0483187954384041,False
50.0,10.0,4.0,4.0,794.013731617714,0.9474521061637932,281,141,0.05,0.2,1.8410958126248465,3.469011280050568,5.447755102040846,0.530726383973594,0.4602739531562116,False,0.0,78.22393963957784,hpsd_50W_10s,19,800.0,1.0,794.013731617714,0.9474521061637932,False
50.0,10.0,4.0,4.0,763.4297031486797,0.8767914910965929,281,141,0.05,0.2,1.814570067824391,3.4481673417858087,5.326530612244927,0.5262418809652735,0.45364251695609775,False,0.0,77.63243770462056,hpsd_50W_10s,20,800.0,1.0,763.4297031486797,0.8767914910965929,False
50.0,10.0,4.0,4.0,624.6295467058276,1.1136473434892957,281,141,0.05,0.2,1.9458926514876351,3.7091011722765446,6.123673469387789,0.5246264690842336,0.4864731628719088,False,0.0,83.91661093224714,hpsd_50W_10s,21,800.0,1.0,624.6295467058276,1.1136473434892957,False
50.0,10.0,4.0,4.0,787.3710404879496,1.1222943501922513,281,141,0.05,0.2,1.9208535140119014,3.5854841917026143,5.8408163265306445,0.5357305767675854,0.48021337850297535,False,0.0,81.01792282129438,hpsd_50W_10s,22,800.0,1.0,787.3710404879496,1.1222943501922513,False
50.0,10.0,4.0,4.0,851.4443288889024,0.873006891346061,281,141,0.05,0.2,1.795820427755519,3.382507402449332,5.208979591836763,0.5309139682754676,0.44895510693887974,False,0.0,76.24786553484064,hpsd_50W_10s,23,800.0,1.0,851.4443288889024,0.873006891346061,False
50.0,10.0,4.0,4.0,871.1955051570208,0.9801858488188161,281,141,0.05,0.2,1.842398034330985,3.4411712956540796,5.403673469387785,0.5353985245250024,0.46059950858274623,False,0.0,77.57757222170834,hpsd_50W_10s,24,800.0,1.0,871.1955051570208,0.9801858488188161,False
50.0,10.0,4.0,4.0,815.1567217529984,0.848591505915452,281,141,0.05,0.2,1.791176416750687,3.3917787748090147,5.201632653061253,0.528093527223498,0.44779410418767174,False,0.0,76.40675153453279,hpsd_50W_10s,25,800.0,1.0,815.1567217529984,0.848591505915452,False
50.0,10.0,4.0,4.0,825.0982470709064,1.067701080698853,281,141,0.05,0.2,1.889370031794896,3.529210506512881,5.708571428571459,0.5353520364705397,0.472342507948724,False,0.0,79.571944623099,hpsd_50W_10s,26,800.0,1.0,825.0982470709064,1.067701080698853,False
50.0,10.0,4.0,4.0,672.2820691503863,0.6756204728874886,281,141,0.05,0.2,1.739033348168808,3.3881492038943364,5.051020408163294,0.5132694115625027,0.434758337042202,False,0.0,76.08314984212974,hpsd_50W_10s,27,800.0,1.0,672.2820691503863,0.6756204728874886,False
50.0,10.0,4.0,4.0,904.929888380536,0.5778247874978495,281,141,0.05,0.2,1.634045290928897,3.1248318082693523,4.272244897959207,0.5229226375015338,0.40851132273222424,False,0.0,71.31721347945229,hpsd_50W_10s,28,800.0,1.0,904.929888380536,0.5778247874978495,False
50.0,10.0,4.0,4.0,746.335489018312,1.039428199552723,281,141,0.05,0.2,1.8911609559736158,3.567367441200761,5.745306122449011,0.5301278848183518,0.47279023899340394,False,0.0,80.41877452292475,hpsd_50W_10s,29,800.0,1.0,746.335489018312,1.039428199552723,False
50.0,10.0,4.0,4.0,831.4436692067956,1.3304160942105892,281,141,0.05,0.2,2.000626197414394,3.6807507784105775,6.259591836734728,0.5435375329264496,0.5001565493535985,False,0.0,83.55098140505882,hpsd_50W_10s,30,800.0,1.0,831.4436692067956,1.3304160942105892,False
50.0,10.0,4.0,4.0,1143.9083912447923,0.757822971509085,281,141,0.05,0.2,1.6858364234098833,3.120373365108193,4.3493877551020645,0.540267534090886,0.4214591058524708,False,0.0,71.44078007504245,hpsd_50W_10s,31,800.0,1.0,1143.9083912447923,0.757822971509085,False
50.0,10.0,4.0,4.0,896.039937555835,0.92411815725273,281,141,0.05,0.2,1.811599646743815,3.3880157103709427,5.253061224489826,0.5347081600591128,0.4528999116859537,False,0.0,76.41455039354148,hpsd_50W_10s,32,800.0,1.0,896.039937555835,0.92411815725273,False
50.0,10.0,4.0,4.0,890.070468250606,1.179355972225391,281,141,0.05,0.2,1.9288588409461747,3.555214112854785,5.833469387755135,0.5425436498949227,0.48221471023654366,False,0.0,80.35312692314466,hpsd_50W_10s,33,800.0,1.0,890.070468250606,1.179355972225391,False
50.0,10.0,4.0,4.0,736.5989993701508,1.2254560534039955,281,141,0.05,0.2,1.9737778318464207,3.6853733155319652,6.1897959183673805,0.5355706635004807,0.4934444579616052,False,0.0,83.49678836980118,hpsd_50W_10s,34,800.0,1.0,736.5989993701508,1.2254560534039955,False
50.0,10.0,4.0,4.0,571.8875563740887,0.9315822029441609,281,141,0.05,0.2,1.8800094219402061,3.6534758460779635,5.837142857142889,0.5145810458712657,0.47000235548505154,False,0.0,82.18226460434484,hpsd_50W_10s,35,800.0,1.0,571.8875563740887,0.9315822029441609,False
50.0,10.0,4.0,4.0,774.9557436907455,1.0952995232179634,281,141,0.05,0.2,1.9114448291473112,3.579094049677892,5.796734693877582,0.5340582847548629,0.4778612072868278,False,0.0,80.80354527521249,hpsd_50W_10s,36,800.0,1.0,774.9557436907455,1.0952995232179634,False
50.0,10.0,4.0,4.0,867.9820545057668,0.7174488644167932,281,141,0.05,0.2,1.7141672158078682,3.2604386722052743,4.742448979591863,0.5257474187203316,0.42854180395196706,False,0.0,73.73027840443571,hpsd_50W_10s,37,800.0,1.0,867.9820545057668,0.7174488644167932,False
50.0,10.0,4.0,4.0,921.9842977295377,1.238982246622259,281,141,0.05,0.2,1.9496197782790137,3.571271557931267,5.917959183673502,0.5459175385162733,0.4874049445697534,False,0.0,80.83278364040206,hpsd_50W_10s,38,800.0,1.0,921.9842977295377,1.238982246622259,False
50.0,10.0,4.0,4.0,952.3116572941777,1.059399248088349,281,141,0.05,0.2,1.865944727186532,3.441439546773737,5.469795918367377,0.5421988972422335,0.466486181796633,False,0.0,77.7290051628443,hpsd_50W_10s,39,800.0,1.0,952.3116572941777,1.059399248088349,False
50.0,10.0,4.0,4.0,615.175614334977,0.33122088392602966,281,141,0.05,0.2,1.5761487640285001,3.176974560570379,4.275918367346962,0.49611626847447143,0.39403719100712503,False,0.0,71.89080530165829,hpsd_50W_10s,40,800.0,1.0,615.175614334977,0.33122088392602966,False
50.0,10.0,4.0,4.0,803.6973952249027,0.9014466681283114,281,141,0.05,0.2,1.8177259066831335,3.435891213558585,5.311836734693907,0.529040587638541,0.4544314766707834,False,0.0,77.37783048729999,hpsd_50W_10s,41,800.0,1.0,803.6973952249027,0.9014466681283114,False
50.0,10.0,4.0,4.0,982.301040052303,0.7700029093429333,281,141,0.05,0.2,1.7195049820325565,3.218667342627981,4.665306122449006,0.5342288590248079,0.42987624550813913,False,0.0,73.15834569169243,hpsd_50W_10s,42,800.0,1.0,982.301040052303,0.7700029093429333,False
50.0,10.0,4.0,4.0,683.6640655877859,1.3571391676595779,281,141,0.05,0.2,2.0358463163169978,3.7980224403162914,6.568163265306159,0.536027985171003,0.5089615790792494,False,0.0,86.60554202747494,hpsd_50W_10s,43,800.0,1.0,683.6640655877859,1.3571391676595779,False
50.0,10.0,4.0,4.0,703.9738780699962,0.9025899688763941,281,141,0.05,0.2,1.8381871442730306,3.5142910621922683,5.521224489795949,0.5230605865429774,0.45954678606825766,False,0.0,79.03552458588243,hpsd_50W_10s,44,800.0,1.0,703.9738780699962,0.9025899688763941,False
50.0,10.0,4.0,4.0,995.5085513672365,0.8173902438469836,281,141,0.05,0.2,1.7423334469965492,3.2497392356797947,4.775510204081659,0.5361456168134919,0.4355833617491373,False,0.0,73.69147259181531,hpsd_50W_10s,45,800.0,1.0,995.5085513672365,0.8173902438469836,False
50.0,10.0,4.0,4.0,694.2702205453347,0.9877171845137178,281,141,0.05,0.2,1.878600011636333,3.575089196562033,5.7122448979592155,0.5254694102297865,0.46965000290908326,False,0.0,80.53645901264909,hpsd_50W_10s,46,800.0,1.0,694.2702205453347,0.9877171845137178,False
50.0,10.0,4.0,4.0,707.31849842172,1.0305668867642597,281,141,0.05,0.2,1.8950184810837005,3.5892440921501834,5.789387755102072,0.5279714704352874,0.47375462027092513,False,0.0,80.96994367065437,hpsd_50W_10s,47,800.0,1.0,707.31849842172,1.0305668867642597,False
50.0,10.0,4.0,4.0,822.9045205636518,0.7509336193242214,281,141,0.05,0.2,1.7421291918672699,3.3168125848689174,4.933469387755129,0.5252419747243934,0.43553229796681747,False,0.0,74.83807845558938,hpsd_50W_10s,48,800.0,1.0,822.9045205636518,0.7509336193242214,False
50.0,10.0,4.0,4.0,510.89705797553967,1.4032391175438335,281,141,0.05,0.2,2.0839698059335556,3.969202662749976,7.020000000000039,0.525034870476914,0.5209924514833889,False,0.0,91.37255382971499,hpsd_50W_10s,49,800.0,1.0,510.89705797553967,1.4032391175438335,False
50.0,10.0,4.0,4.0,753.3922356457289,1.0230876242213331,281,141,0.05,0.2,1.8824627571820058,3.5528086124796645,5.682857142857174,0.529852002319976,0.47061568929550146,False,0.0,80.04470006613866,hpsd_50W_10s,50,800.0,1.0,753.3922356457289,1.0230876242213331,False
50.0,10.0,4.0,4.0,583.7284203605882,0.8386486682666942,281,141,0.05,0.2,1.8366559901317998,3.5811658632222594,5.616734693877581,0.5128653796781182,0.45916399753294995,False,0.0,80.41633673913124,hpsd_50W_10s,51,800.0,1.0,583.7284203605882,0.8386486682666942,False
50.0,10.0,4.0,4.0,844.5174231833062,1.0315836497373376,281,141,0.05,0.2,1.8708264189673598,3.4901776058396443,5.57265306122452,0.5360261368467776,0.46770660474183995,False,0.0,78.72732625509131,hpsd_50W_10s,52,800.0,1.0,844.5174231833062,1.0315836497373376,False
50.0,10.0,4.0,4.0,785.3183649665847,0.9938428509548598,281,141,0.05,0.2,1.8645758526416285,3.5096669758345254,5.580000000000031,0.5312685976988661,0.4661439631604071,False,0.0,79.06812344037121,hpsd_50W_10s,53,800.0,1.0,785.3183649665847,0.9938428509548598,False
50.0,10.0,4.0,4.0,1026.9042906739708,1.0046667289374236,281,141,0.05,0.2,1.8275167747639691,3.3609187137301975,5.212653061224518,0.5437551248407478,0.4568791936909923,False,0.0,76.05455448191245,hpsd_50W_10s,54,800.0,1.0,1026.9042906739708,1.0046667289374236,False
50.0,10.0,4.0,4.0,1003.9919965919069,0.8237057208692357,281,141,0.05,0.2,1.744031506719594,3.249302229965304,4.768163265306149,0.5367403163165332,0.4360078766798985,False,0.0,73.69036733083121,hpsd_50W_10s,55,800.0,1.0,1003.9919965919069,0.8237057208692357,False
50.0,10.0,4.0,4.0,797.8350214881424,1.12592487965369,281,141,0.05,0.2,1.9206224857032028,3.5809647680058223,5.8408163265306445,0.5363421899212832,0.4801556214258007,False,0.0,80.90285794802108,hpsd_50W_10s,56,800.0,1.0,797.8350214881424,1.12592487965369,False
50.0,10.0,4.0,4.0,884.1866722965868,1.1014778776964798,281,141,0.05,0.2,1.8949560750421262,3.5098916518711705,5.671836734693909,0.5398901912063011,0.47373901876053154,False,0.0,79.24333040741621,hpsd_50W_10s,57,800.0,1.0,884.1866722965868,1.1014778776964798,False
50.0,10.0,4.0,4.0,877.9376971360739,1.0868557687032963,281,141,0.05,0.2,1.8889781398366017,3.5043736687939613,5.627755102040847,0.5390344519072643,0.4722445349591504,False,0.0,79.10476913440928,hpsd_50W_10s,58,800.0,1.0,877.9376971360739,1.0868557687032963,False
50.0,10.0,4.0,4.0,805.3655471975541,0.8881925629684162,281,141,0.05,0.2,1.8116298410934513,3.4262974554958276,5.282448979591866,0.5287427214433973,0.4529074602733628,False,0.0,77.15126047261185,hpsd_50W_10s,59,800.0,1.0,805.3655471975541,0.8881925629684162,False
50.0,10.0,4.0,4.0,856.116058429133,1.155691176355901,281,141,0.05,0.2,1.923886473081428,3.561406072815351,5.826122448979623,0.5402041872637577,0.480971618270357,False,0.0,80.46601984993222,hpsd_50W_10s,60,800.0,1.0,856.116058429133,1.155691176355901,False
50.0,10.0,4.0,4.0,839.1147984848627,0.9559120988446338,281,141,0.05,0.2,1.8363275076630463,3.4462866103009757,5.374285714285744,0.5328423649310682,0.4590818769157616,False,0.0,77.6667294249033,hpsd_50W_10s,61,800.0,1.0,839.1147984848627,0.9559120988446338,False
50.0,10.0,4.0,4.0,863.4304353549322,0.8629867628559822,281,141,0.05,0.2,1.7885530001845167,3.365740992751557,5.1502040816326815,0.5313994760845637,0.44713825004612917,False,0.0,75.93069034440848,hpsd_50W_10s,62,800.0,1.0,863.4304353549322,0.8629867628559822,False
50.0,10.0,4.0,4.0,967.7601326010033,0.9695283678982641,281,141,0.05,0.2,1.8207085931823463,3.3728661242231386,5.223673469387784,0.5398105131141855,0.4551771482955866,False,0.0,76.21032606369187,hpsd_50W_10s,63,800.0,1.0,967.7601326010033,0.9695283678982641,False
90.0,4.0,4.0,4.0,906.9906789584776,1.2081638104627253,281,141,0.05,0.2,1.4140763222007544,3.3601087472499964,4.198775510204105,0.42084242760240204,0.3535190805501886,False,0.0,92.95256272761672,vhpsd_90W_4s,0,800.0,1.0,906.9906789584776,1.2081638104627253,False
90.0,4.0,4.0,4.0,723.0499227770242,1.1424423750598032,281,141,0.05,0.2,1.4042698745647444,3.4092146133263626,4.235510204081655,0.4119042166121075,0.3510674686411861,False,0.0,94.59314997573244,vhpsd_90W_4s,1,800.0,1.0,723.0499227770242,1.1424423750598032,False
90.0,4.0,4.0,4.0,647.5021288040206,1.1723405375030351,281,141,0.05,0.2,1.4191059617406319,3.450569336997906,4.338367346938799,0.4112671919165939,0.35477649043515797,False,0.0,96.49029176735463,vhpsd_90W_4s,2,800.0,1.0,647.5021288040206,1.1723405375030351,False
90.0,4.0,4.0,4.0,833.7886816900512,1.2464087216684043,281,141,0.05,0.2,1.4299196476615144,3.4065699051803744,4.334693877551044,0.41975350204527845,0.3574799119153786,False,0.0,94.6376410506738,vhpsd_90W_4s,3,800.0,1.0,833.7886816900512,1.2464087216684043,False
90.0,4.0,4.0,4.0,778.8630497828083,1.4494906503811797,281,141,0.05,0.2,1.5012630798763418,3.4943139807953623,4.63959183673472,0.42963027596467734,0.37531576996908544,False,0.0,98.99408952519114,vhpsd_90W_4s,4,800.0,1.0,778.8630497828083,1.4494906503811797,False
90.0,4.0,4.0,4.0,640.4893076008666,1.284690011996208,281,141,0.05,0.2,1.457564355209931,3.4915922435313176,4.51102040816329,0.4174497631876348,0.3643910888024828,False,0.0,98.54006680671006,vhpsd_90W_4s,5,800.0,1.0,640.4893076008666,1.284690011996208,False
90.0,4.0,4.0,4.0,726.515072286058,0.8053865227227452,281,141,0.05,0.2,1.2842514160250926,3.2638950812669023,3.74326530612247,0.39347202776095425,0.32106285400627316,False,0.0,88.35930914727214,vhpsd_90W_4s,6,800.0,1.0,726.515072286058,0.8053865227227452,False
90.0,4.0,4.0,4.0,759.5066553439383,0.9186082066149783,281,141,0.05,0.2,1.3212805597393524,3.3013423869899223,3.9012244897959403,0.4002252432060104,0.3303201399348381,False,0.0,89.94573696483539,vhpsd_90W_4s,7,800.0,1.0,759.5066553439383,0.9186082066149783,False
90.0,4.0,4.0,4.0,768.087840156467,1.1937024895546866,281,141,0.05,0.2,1.4178214800448026,3.4109310443856913,4.272244897959207,0.41566993339795066,0.35445537001120064,False,0.0,94.67443068776167,vhpsd_90W_4s,8,800.0,1.0,768.087840156467,1.1937024895546866,False
90.0,4.0,4.0,4.0,751.6189377916588,0.7947016267090088,281,141,0.05,0.2,1.277458397311282,3.245012961249457,3.713877551020429,0.3936681956485655,0.3193645993278205,False,0.0,87.74928413849472,vhpsd_90W_4s,9,800.0,1.0,751.6189377916588,0.7947016267090088,False
90.0,4.0,4.0,4.0,812.445252926077,0.6937879679925836,281,141,0.05,0.2,1.2315807426581185,3.171017890701127,3.482448979591856,0.3883865639073421,0.3078951856645296,False,0.0,84.94840804067303,vhpsd_90W_4s,10,800.0,1.0,812.445252926077,0.6937879679925836,False
90.0,4.0,4.0,4.0,936.9789198363912,0.9645439363968625,281,141,0.05,0.2,1.3242163396202848,3.2491961201127126,3.8497959183673682,0.4075519884513307,0.3310540849050712,False,0.0,88.1572439044388,vhpsd_90W_4s,11,800.0,1.0,936.9789198363912,0.9645439363968625,False
90.0,4.0,4.0,4.0,914.0434888467652,0.9427355096467556,281,141,0.05,0.2,1.316880405120018,3.246807444221062,3.820408163265327,0.40559239429609883,0.3292201012800045,False,0.0,88.04704251455378,vhpsd_90W_4s,12,800.0,1.0,914.0434888467652,0.9427355096467556,False
90.0,4.0,4.0,4.0,945.6335774064457,1.281043657986056,281,141,0.05,0.2,1.4357403988136856,3.3788513776728095,4.3126530612245135,0.42491966598499953,0.3589350997034214,False,0.0,93.72840458196923,vhpsd_90W_4s,13,800.0,1.0,945.6335774064457,1.281043657986056,False
90.0,4.0,4.0,4.0,663.0172874284517,1.0750025688553522,281,141,0.05,0.2,1.3856070486260104,3.410018928328445,4.191428571428594,0.40633412240477507,0.3464017621565026,False,0.0,94.45119710063105,vhpsd_90W_4s,14,800.0,1.0,663.0172874284517,1.0750025688553522,False
90.0,4.0,4.0,4.0,735.9886113750275,0.6280536783226086,281,141,0.05,0.2,1.2132462373530304,3.171946419202949,3.4677551020408357,0.3824926644435238,0.3033115593382576,False,0.0,84.85799613987129,vhpsd_90W_4s,15,800.0,1.0,735.9886113750275,0.6280536783226086,False
90.0,4.0,4.0,4.0,687.217348381659,1.1487409394522656,281,141,0.05,0.2,1.4089611959479673,3.427103606042696,4.279591836734717,0.4111230233785976,0.35224029898699183,False,0.0,95.34442018999158,vhpsd_90W_4s,16,800.0,1.0,687.217348381659,1.1487409394522656,False
90.0,4.0,4.0,4.0,659.4084904631732,1.0082814960329998,281,141,0.05,0.2,1.362682173361178,3.3828244323739987,4.084897959183696,0.40282379431819193,0.3406705433402945,False,0.0,93.3017762638911,vhpsd_90W_4s,17,800.0,1.0,659.4084904631732,1.0082814960329998,False
90.0,4.0,4.0,4.0,713.1732883049872,1.0483187954384041,281,141,0.05,0.2,1.370791693856426,3.3727352397833004,4.084897959183696,0.4064332348674069,0.3426979234641065,False,0.0,93.05594668350517,vhpsd_90W_4s,18,800.0,1.0,713.1732883049872,1.0483187954384041,False
90.0,4.0,4.0,4.0,794.013731617714,0.9474521061637932,281,141,0.05,0.2,1.3298303072563586,3.2991567150853225,3.90857142857145,0.40308188488765584,0.33245757681408966,False,0.0,89.90320793876886,vhpsd_90W_4s,19,800.0,1.0,794.013731617714,0.9474521061637932,False
90.0,4.0,4.0,4.0,763.4297031486797,0.8767914910965929,281,141,0.05,0.2,1.306091344380343,3.281435391179785,3.8020408163265516,0.39802439746063684,0.32652283609508576,False,0.0,89.09866265390123,vhpsd_90W_4s,20,800.0,1.0,763.4297031486797,0.8767914910965929,False
90.0,4.0,4.0,4.0,624.6295467058276,1.1136473434892957,281,141,0.05,0.2,1.4023791382737227,3.441306512270744,4.272244897959207,0.40751358045940633,0.3505947845684307,False,0.0,95.89789118964971,vhpsd_90W_4s,21,800.0,1.0,624.6295467058276,1.1136473434892957,False
90.0,4.0,4.0,4.0,787.3710404879496,1.1222943501922513,281,141,0.05,0.2,1.3925708487196806,3.3711798212136523,4.1840816326530845,0.4130811533566737,0.34814271217992016,False,0.0,93.13455830887801,vhpsd_90W_4s,22,800.0,1.0,787.3710404879496,1.1222943501922513,False
90.0,4.0,4.0,4.0,851.4443288889024,0.873006891346061,281,141,0.05,0.2,1.2975724395584034,3.2379297498931203,3.74326530612247,0.4007413810016213,0.32439310988960085,False,0.0,87.67852662041061,vhpsd_90W_4s,23,800.0,1.0,851.4443288889024,0.873006891346061,False
90.0,4.0,4.0,4.0,871.1955051570208,0.9801858488188161,281,141,0.05,0.2,1.336025744071554,3.282491722709225,3.90857142857145,0.4070157237042038,0.3340064360178885,False,0.0,89.30938387950569,vhpsd_90W_4s,24,800.0,1.0,871.1955051570208,0.9801858488188161,False
90.0,4.0,4.0,4.0,815.1567217529984,0.848591505915452,281,141,0.05,0.2,1.291935699119067,3.242339531725782,3.74326530612247,0.3984578686092803,0.32298392477976673,False,0.0,87.7641905400835,vhpsd_90W_4s,25,800.0,1.0,815.1567217529984,0.848591505915452,False
90.0,4.0,4.0,4.0,825.0982470709064,1.067701080698853,281,141,0.05,0.2,1.3691873897451086,3.331773663638458,4.026122448979614,0.41094850010006073,0.34229684743627714,False,0.0,91.55262534001946,vhpsd_90W_4s,26,800.0,1.0,825.0982470709064,1.067701080698853,False
90.0,4.0,4.0,4.0,672.2820691503863,0.6756204728874886,281,141,0.05,0.2,1.2398498147676822,3.221146603881874,3.5559183673469583,0.3849094646215457,0.30996245369192055,False,0.0,86.83106489151136,vhpsd_90W_4s,27,800.0,1.0,672.2820691503863,0.6756204728874886,False
90.0,4.0,4.0,4.0,904.929888380536,0.5778247874978495,281,141,0.05,0.2,1.1732162079911306,3.0650274946708773,3.1738775510204253,0.38277510072290905,0.29330405199778264,False,0.0,81.50869117142739,vhpsd_90W_4s,28,800.0,1.0,904.929888380536,0.5778247874978495,False
90.0,4.0,4.0,4.0,746.335489018312,1.039428199552723,281,141,0.05,0.2,1.3658809893266766,3.3498153099560435,4.055510204081655,0.40774814816420424,0.34147024733166914,False,0.0,92.32373266025913,vhpsd_90W_4s,29,800.0,1.0,746.335489018312,1.039428199552723,False
90.0,4.0,4.0,4.0,831.4436692067956,1.3304160942105892,281,141,0.05,0.2,1.460232307113094,3.437554736660603,4.437551020408188,0.42478808891102343,0.3650580767782735,False,0.0,96.16987313297531,vhpsd_90W_4s,30,800.0,1.0,831.4436692067956,1.3304160942105892,False
90.0,4.0,4.0,4.0,1143.9083912447923,0.757822971509085,281,141,0.05,0.2,1.226945847470434,3.074237851254116,3.2914285714285896,0.3991056993101263,0.3067364618676085,False,0.0,82.13745461053344,vhpsd_90W_4s,31,800.0,1.0,1143.9083912447923,0.757822971509085,False
90.0,4.0,4.0,4.0,896.039937555835,0.92411815725273,281,141,0.05,0.2,1.311367865161655,3.244779817091249,3.787346938775531,0.40414694958785147,0.32784196629041373,False,0.0,87.97476268449353,vhpsd_90W_4s,32,800.0,1.0,896.039937555835,0.92411815725273,False
90.0,4.0,4.0,4.0,890.070468250606,1.179355972225391,281,141,0.05,0.2,1.4055423098880022,3.353002542549593,4.169387755102064,0.41918915719617694,0.35138557747200055,False,0.0,92.67301982868851,vhpsd_90W_4s,33,800.0,1.0,890.070468250606,1.179355972225391,False
90.0,4.0,4.0,4.0,736.5989993701508,1.2254560534039955,281,141,0.05,0.2,1.4290826848907674,3.434349081771013,4.342040816326555,0.4161145681072767,0.35727067122269185,False,0.0,95.74704916714482,vhpsd_90W_4s,34,800.0,1.0,736.5989993701508,1.2254560534039955,False
90.0,4.0,4.0,4.0,571.8875563740887,0.9315822029441609,281,141,0.05,0.2,1.3449669015585926,3.396346061197099,4.048163265306146,0.3960040812462251,0.33624172538964814,False,0.0,93.61040354251338,vhpsd_90W_4s,35,800.0,1.0,571.8875563740887,0.9315822029441609,False
90.0,4.0,4.0,4.0,774.9557436907455,1.0952995232179634,281,141,0.05,0.2,1.383597244271742,3.36334894642993,4.140000000000023,0.41137487257763694,0.3458993110679355,False,0.0,92.85183241779018,vhpsd_90W_4s,36,800.0,1.0,774.9557436907455,1.0952995232179634,False
90.0,4.0,4.0,4.0,867.9820545057668,0.7174488644167932,281,141,0.05,0.2,1.2354282768831029,3.160115170069936,3.4861224489796108,0.39094406703403844,0.3088570692207757,False,0.0,84.58946959792338,vhpsd_90W_4s,37,800.0,1.0,867.9820545057668,0.7174488644167932,False
90.0,4.0,4.0,4.0,921.9842977295377,1.238982246622259,281,141,0.05,0.2,1.422794797009012,3.368776988493571,4.235510204081655,0.4223475765444624,0.355698699252253,False,0.0,93.29606009590461,vhpsd_90W_4s,38,800.0,1.0,921.9842977295377,1.238982246622259,False
90.0,4.0,4.0,4.0,952.3116572941777,1.059399248088349,281,141,0.05,0.2,1.3585121778907137,3.2892968869582724,3.9526530612245114,0.4130098998594734,0.3396280444726784,False,0.0,89.6967602571576,vhpsd_90W_4s,39,800.0,1.0,952.3116572941777,1.059399248088349,False
90.0,4.0,4.0,4.0,615.175614334977,0.33122088392602966,281,141,0.05,0.2,1.104379829382739,3.0672440418997553,3.0489795918367513,0.3600560680195243,0.27609495734568473,False,0.0,81.23871030000765,vhpsd_90W_4s,40,800.0,1.0,615.175614334977,0.33122088392602966,False
90.0,4.0,4.0,4.0,803.6973952249027,0.9014466681283114,281,141,0.05,0.2,1.310811038912177,3.275131229063475,3.8167346938775726,0.40023160821162085,0.32770275972804425,False,0.0,88.92557893959464,vhpsd_90W_4s,41,800.0,1.0,803.6973952249027,0.9014466681283114,False
90.0,4.0,4.0,4.0,982.301040052303,0.7700029093429333,281,141,0.05,0.2,1.2454236194745976,3.14178194322884,3.45673469387757,0.39640676596246,0.3113559048686494,False,0.0,84.04159310689253,vhpsd_90W_4s,42,800.0,1.0,982.301040052303,0.7700029093429333,False
90.0,4.0,4.0,4.0,683.6640655877859,1.3571391676595779,281,141,0.05,0.2,1.4766264844921753,3.500982723078786,4.569795918367372,0.4217748561734177,0.3691566211230438,False,0.0,98.98477787717283,vhpsd_90W_4s,43,800.0,1.0,683.6640655877859,1.3571391676595779,False
90.0,4.0,4.0,4.0,703.9738780699962,0.9025899688763941,281,141,0.05,0.2,1.320441901417106,3.3171130707771947,3.90857142857145,0.3980696084947531,0.3301104753542765,False,0.0,90.58134736082165,vhpsd_90W_4s,44,800.0,1.0,703.9738780699962,0.9025899688763941,False
